geometry_type,latitude,longitude,global_id,name,category,sub_type,management,education,poi_type,number_of_teachers,number_of_students,ward_code,source,ward_name,lga_code,lga_name,state_code,state_name,lon,lat,alternate_name
POINT,11.136512050000022,7.726031930000033,001089a3-626b-44e6-a282-c53f2dba1ddc,Integrated Children School,Primary,Standard,Private,Formal,School,,,KD1904,NMIS,Dogarawa,19019,Sabon Gari,KD,Kaduna,7.726031930000033,11.136512050000022,
POINT,11.281145811000044,8.012568355000042,00114656-47d7-460b-b93b-1e2069b2cf14,Universal Basic Education Anguwan Sariki Primary School,Primary,Primary,Public,Formal,School,,,KD1805,NMIS,Gubuchi,19018,Makarfi,KD,Kaduna,8.012568355000042,11.281145811000044,
POINT,9.788480221000043,8.312321090000069,0042093b-2452-484a-8fab-ac85a077a096,Baptist Mission Academy,Secondary,Aggregate,Faith Based,Formal,School,,,KD2210,NMIS,Zonkwa,19022,Zangon Kataf,KD,Kaduna,8.312321090000069,9.788480221000043,
POINT,9.791044594000027,7.897018790000061,00500548-aa3d-4d87-bcbc-eb7a8400c5c2,Universal Basic Education Primary School Ungwan Atiku,Primary,Primary,Public,Formal,School,,,KD0802,NMIS,Ankwa,19008,Kachia,KD,Kaduna,7.897018790000061,9.791044594000027,
POINT,11.437386440000068,7.994740530000058,0051423a-66fa-4313-b3ec-f92a60035801,LGEA Angwan Halliru Primary School,Primary,Primary,Public,Formal,School,,,KD0508,NMIS,Rumi,19005,Ikara,KD,Kaduna,7.994740530000058,11.437386440000068,
POINT,10.76374252100004,7.781618320000064,00598bb6-acff-42ea-9cad-8438eded090c,Kwan Kwani Primary School,Primary,Primary,Public,Formal,School,,,KD0405,NMIS,Igabi,19004,Igabi,KD,Kaduna,7.781618320000064,10.76374252100004,
POINT,10.431035761000032,7.395912409000061,0071fc1c-69ed-4e8e-8b0b-082b94c78555,LGEA Primary School Gonin Gora,Primary,Standard,Public,Formal,School,,,KD0203,NMIS,Kakau,19002,Chikun,KD,Kaduna,7.395912409000061,10.431035761000032,
POINT,10.510001020000061,7.4384200500000475,00b433bb-1d06-4d52-bd96-ac9fa400c977,LGEA Sabon Gari Primary School,Primary,Standard,Public,Formal,School,,,KD0904,NMIS,Kabala,19009,Kaduna North,KD,Kaduna,7.4384200500000475,10.510001020000061,
POINT,9.228846410000074,8.495198620000053,00b741eb-2d74-44f8-ae3b-c7bab90dd607,LGEA Nandu B,Primary,Primary,Public,Formal,School,,,KD2007,NMIS,Nandu,19020,Sanga,KD,Kaduna,8.495198620000053,9.228846410000074,
POINT,9.73552483100002,7.81010955000005,00c032f2-db85-4ac3-ae09-de6b913798c0,Universal Basic Education Akwaya Daji,Primary,Primary,Public,Formal,School,,,KD0803,NMIS,Awon,19008,Kachia,KD,Kaduna,7.81010955000005,9.73552483100002,
POINT,11.194646531000046,7.6109976400000505,00c2559c-5e8f-4505-bd9e-bca943324a8e,LEA Primary School Hayin Sambo,Primary,Primary,Public,Formal,School,,,KD1902,NMIS,Bomo,19019,Sabon Gari,KD,Kaduna,7.6109976400000505,11.194646531000046,
POINT,11.25238599100004,7.267851160000021,00c4c759-c3a1-4ec6-a80a-e0bf032fd8ba,LGEA Primary School Anguwan Namama,Primary,Primary,Public,Formal,School,,,KD0305,NMIS,Idasu,19003,Giwa,KD,Kaduna,7.267851160000021,11.25238599100004,
POINT,9.576982857000075,7.786431313000037,00c7286a-a1a2-49e1-80bb-7544d88ca889,Universal Basic Education Primary School Cikin Gari Kuchi,Primary,Primary,Public,Formal,School,,,KD1110,NMIS,Kushe,19011,Kagarko,KD,Kaduna,7.786431313000037,9.576982857000075,
POINT,9.71161206100004,8.324108870000032,00c8f1e9-de98-461f-b96e-070cc36ace8b,LGEA Aduwuan Gida,Primary,Standard,Public,Formal,School,,,KD2205,NMIS,Madakiya,19022,Zangon Kataf,KD,Kaduna,8.324108870000032,9.71161206100004,
POINT,9.515045286000031,7.696963549000031,00cddd3f-7b1d-427c-b061-2156da5cece8,Universal Basic Education Primary School Kago,Primary,Primary,Public,Formal,School,,,KD1106,NMIS,Kagarko South,19011,Kagarko,KD,Kaduna,7.696963549000031,9.515045286000031,
POINT,11.183338481000021,7.725193980000029,00ec9d11-8596-43f6-8644-9ad180976a8d,LEA Primary School Sakadadi,Primary,Primary,Public,Formal,School,,,KD1904,NMIS,Dogarawa,19019,Sabon Gari,KD,Kaduna,7.725193980000029,11.183338481000021,
POINT,10.67155998100003,6.2868517100000645,00f27779-eb1b-47c0-86b7-72f86c846ca3,L G Ae Chikwarba Primary School,Primary,Primary,Public,Formal,School,,,KD0102,NMIS,Kakangi,19001,Birnin Gwari,KD,Kaduna,6.2868517100000645,10.67155998100003,
POINT,9.730775357000027,8.013818264000065,00f36d3c-8755-4aee-af7b-20eeb89ea3b8,Universal Basic Education Boham Primary School,Primary,Primary,Public,Formal,School,,,KD0806,NMIS,Gidan Tagwai,19008,Kachia,KD,Kaduna,8.013818264000065,9.730775357000027,
POINT,10.517467261000036,7.436955571000055,0111dc14-c426-4bb9-9261-ec6a21be3539,2nd Ecwa Nursery and Primary School,Primary,Standard,Private,Formal,School,,,KD0904,NMIS,Kabala,19009,Kaduna North,KD,Kaduna,7.436955571000055,10.517467261000036,
POINT,10.477677490000076,7.442287490000069,013913b3-3a25-4b9b-ae10-b86295b9d733,Christ Mission Academy,Secondary,Aggregate,Private,Formal,School,,,KD0207,NMIS,Narayi,19002,Chikun,KD,Kaduna,7.442287490000069,10.477677490000076,
POINT,10.051727451000033,8.552953140000056,0149ba03-1e9b-4cac-9485-36b1d64c540e,Universal Basic Education Primaru School Talon Amawa,Primary,Primary,Public,Formal,School,,,KD1703,NMIS,Garu Mariri,19017,Lere,KD,Kaduna,8.552953140000056,10.051727451000033,
POINT,10.474360001000036,7.449835000000064,015bdd68-8ba7-4d4f-b01f-ffc9b37b6967,Sacret Heart Nur Primary and Secondary School,Secondary,Aggregate,Faith Based,Formal,School,,,KD0207,NMIS,Narayi,19002,Chikun,KD,Kaduna,7.449835000000064,10.474360001000036,
POINT,11.066574450000076,8.03468048600007,017872ba-16a9-45e3-aa26-54fa378006a6,Universal Basic Education Gidan Kori,Primary,Primary,Public,Formal,School,,,KD2110,NMIS,Turawa,19021,Soba,KD,Kaduna,8.03468048600007,11.066574450000076,
POINT,10.569947381000077,7.4449012500000435,0198569b-3b65-492e-87e9-1e28b2eed38f,Demostration Nursry and Primary School,Primary,Standard,Public,Formal,School,,,KD0909,NMIS,Unguwan Dosa,19009,Kaduna North,KD,Kaduna,7.4449012500000435,10.569947381000077,
POINT,9.70559576100004,8.251770820000047,01b994d1-0913-4401-8190-a3bb6ec75198,Universal Basic Education Primary School Hurgyam,Primary,Primary,Public,Formal,School,,,KD2205,NMIS,Madakiya,19022,Zangon Kataf,KD,Kaduna,8.251770820000047,9.70559576100004,
POINT,10.09589500100003,8.284690000000069,01d81816-90cf-4103-9091-c5e12ac38be0,Model Kusheka,Primary,Primary,Public,Formal,School,,,KD1402,NMIS,Bital,19014,Kauru,KD,Kaduna,8.284690000000069,10.09589500100003,
POINT,9.37102675400007,8.281701207000026,01de8fe1-96ec-4ce8-96f1-c2fcf84360b2,LGEA Dangwa,Primary,Primary,Public,Formal,School,,,KD0706,NMIS,Jagindi,19007,Jema'A,KD,Kaduna,8.281701207000026,9.37102675400007,
POINT,9.60093498200007,8.052742481000053,01e7e1e1-3a40-40a1-aa5c-a94ddd943f54,Government Secondary School Antong,Secondary,Junior,Public,Formal,School,,,KD0810,NMIS,Kurmin Musa,19008,Kachia,KD,Kaduna,8.052742481000053,9.60093498200007,
POINT,10.499170001000039,7.38727833300004,01f1bede-ac51-4f8f-ab51-adaf73846ba8,Katari Schools,Secondary,Aggregate,Private,Integrated,School,,,KD1011,NMIS,Sabon Gari West,19010,Kaduna South,KD,Kaduna,7.38727833300004,10.499170001000039,
POINT,9.32262361100004,7.9179292920000535,01f56517-1f5c-4768-8b49-3376cd907440,LGEA Primary School Idar,Primary,Primary,Public,Formal,School,,,KD0606,NMIS,Nduya,19006,Jaba,KD,Kaduna,7.9179292920000535,9.32262361100004,
POINT,9.433338581000044,8.160135690000061,01f6f160-7b6c-4883-9dc5-3a6201225459,Gdlss Asso,Secondary,Standard,Public,Formal,School,,,KD0701,NMIS,Asso,19007,Jema'A,KD,Kaduna,8.160135690000061,9.433338581000044,
POINT,9.767461791000073,8.319368290000057,02169822-6bf5-41a3-a47a-431398a5ade9,LGEA Madauchi 1,Primary,Standard,Public,Formal,School,,,KD2210,NMIS,Zonkwa,19022,Zangon Kataf,KD,Kaduna,8.319368290000057,9.767461791000073,
POINT,10.624093280000068,7.470792550000056,02334e3b-cdec-4f36-9ea6-246cb9b855e5,Nti Model Staff Primary School,Primary,Primary,Public,Formal,School,,,KD0408,NMIS,Rigachikun,19004,Igabi,KD,Kaduna,7.470792550000056,10.624093280000068,
POINT,11.333422061000022,7.924822569000071,02458d9e-87a0-4e86-99b1-b4af1ec1ec4c,Government Junior Secondary School Gimi,Secondary,Junior,Public,Formal,School,,,KD1804,NMIS,Gimi,19018,Makarfi,KD,Kaduna,7.924822569000071,11.333422061000022,
POINT,11.127101180000068,8.100839853000025,024f7c02-097a-4495-824e-357cf0fd0f4e,LEA Makwaron Lemo,Primary,Primary,Public,Formal,School,,,KD2110,NMIS,Turawa,19021,Soba,KD,Kaduna,8.100839853000025,11.127101180000068,
POINT,11.367800931000033,8.025249950000045,027315c3-eafb-4fb2-8595-215334aaafe6,LGEA Rumi Primary School,Primary,Standard,Public,Formal,School,,,KD0508,NMIS,Rumi,19005,Ikara,KD,Kaduna,8.025249950000045,11.367800931000033,
POINT,10.572189731000037,7.438211390000049,0276faad-f347-44fb-bac6-9d7dd9844c7e,Army Children SchoolNew Cantonment B,Primary,Standard,Public,Formal,School,,,KD0903,NMIS,Hayin Banki,19009,Kaduna North,KD,Kaduna,7.438211390000049,10.572189731000037,
POINT,9.575677081000038,8.282498060000023,02813300-4d6d-4a4a-ba48-0c75d070cfd8,Grace Land Academy Katsit Kanfancha,Secondary,Aggregate,Private,Formal,School,,,KD0707,NMIS,Kafanchan A,19007,Jema'A,KD,Kaduna,8.282498060000023,9.575677081000038,
POINT,10.400387050000063,7.495708440000044,0293761b-cba7-46ce-a5b8-a29ce5677901,LGEA Rido,Primary,Standard,Public,Formal,School,,,KD0209,NMIS,Rido,19002,Chikun,KD,Kaduna,7.495708440000044,10.400387050000063,
POINT,9.597454951000032,8.283320610000033,02a4b03f-dac9-4ea7-a3bb-fb1a35304eb2,LGEA Primary School Zakwo,Primary,Primary,Public,Formal,School,,,KD2201,NMIS,Gidan Jatau,19022,Zangon Kataf,KD,Kaduna,8.283320610000033,9.597454951000032,
POINT,9.749459625000043,7.6438289880000525,02ada5bd-1919-4078-9650-2c303555c692,LGEA Kurmin Ajiya,Primary,Primary,Public,Formal,School,,,KD0803,NMIS,Awon,19008,Kachia,KD,Kaduna,7.6438289880000525,9.749459625000043,
POINT,10.595954061000043,7.405434251000031,02b95e0a-9655-4d7f-ae1f-ec74a2caa113,Government Secondary School Sabon Afaka,Secondary,Junior,Public,Formal,School,,,KD0401,NMIS,Afaka,19004,Igabi,KD,Kaduna,7.405434251000031,10.595954061000043,
POINT,11.059160471000041,7.401557510000032,02c68656-68b9-45d1-ac7c-3c4fab21c52b,Government Junior Secondary School Iyatawa,Secondary,Junior,Public,Formal,School,,,KD0307,NMIS,Kidandan,19003,Giwa,KD,Kaduna,7.401557510000032,11.059160471000041,
POINT,10.570360950000065,8.360460430000046,02cef12e-0ad7-4ffe-9cfa-c5f8a6c06d85,Universal Basic Education Unguwan Bature,Primary,Primary,Public,Formal,School,,,KD1509,NMIS,Pambegua,19015,Kubau,KD,Kaduna,8.360460430000046,10.570360950000065,
POINT,10.048794690000022,7.774790420000045,02dea4fd-abd3-45b6-8f89-e3a0caa0ca99,Universal Basic Education Kampani,Primary,Primary,Public,Formal,School,,,KD1208,NMIS,Maro,19012,Kajuru,KD,Kaduna,7.774790420000045,10.048794690000022,
POINT,10.06594,8.65503,030139c2-1897-4bf1-aeea-dda8505db2d4,LEA Primary School Balak,Primary,Primary,Public,Formal,School,,,KD1703,OSGOF,Garu Mariri,19017,Lere,KD,Kaduna,8.65503,10.06594,
POINT,10.713488460000065,6.56642854200004,03085801-25f2-4ee6-83eb-cab8b458f23f,LEA Primary School Mando,Primary,Primary,Public,Formal,School,,,KD0101,NMIS,Gayam,19001,Birnin Gwari,KD,Kaduna,6.56642854200004,10.713488460000065,
POINT,10.30399667100005,8.773980000000051,033cddae-0d42-424b-8b65-09045b80d7b4,Universal Basic Education Primary School Tashan Dogara,Primary,Primary,Public,Formal,School,,,KD1701,NMIS,Abadawa,19017,Lere,KD,Kaduna,8.773980000000051,10.30399667100005,
POINT,11.255542191000075,7.467879660000051,0342f1eb-45d1-4674-a587-c58aa25150c8,Doctor Shehu Lawal Giwa Staff School,Primary,Standard,Private,Formal,School,,,KD0304,NMIS,Giwa,19003,Giwa,KD,Kaduna,7.467879660000051,11.255542191000075,
POINT,10.452901030000021,7.461331510000036,03433bc0-7502-47e8-90fd-8975f94f2f94,Zerephat Academy,Primary,Standard,Private,Formal,School,,,KD0211,NMIS,Sabon Tasha,19002,Chikun,KD,Kaduna,7.461331510000036,10.452901030000021,
POINT,9.974313334000044,8.555755000000033,03669510-7079-47a5-8612-a22e9ddf7586,Eccde Preprimary School Rafin Gora,Primary,Standard,Public,Formal,School,,,KD1403,NMIS,Damakasuwa,19014,Kauru,KD,Kaduna,8.555755000000033,9.974313334000044,
POINT,9.552488924000045,7.931399345000045,0374c991-f544-4b97-a81d-9542cc08c8c5,Government Secondary School Junior Kenyi,Secondary,Junior,Public,Formal,School,,,KD1101,NMIS,Aribi,19011,Kagarko,KD,Kaduna,7.931399345000045,9.552488924000045,
POINT,10.445046240000067,7.45422601000007,037c5707-a3be-4ff3-bfde-2812ebd1219c,Christ Ambassador Nursery Primary and Secondary School,Secondary,Aggregate,Private,Formal,School,,,KD0211,NMIS,Sabon Tasha,19002,Chikun,KD,Kaduna,7.45422601000007,10.445046240000067,
POINT,11.174818771000048,8.225402790000032,037db6d1-4e01-4d8e-8ba8-3fb02fc09997,Wisdom Nursery and Primary School,Primary,Standard,Private,Formal,School,,,KD0502,NMIS,Ikara,19005,Ikara,KD,Kaduna,8.225402790000032,11.174818771000048,
POINT,9.587416650000023,8.14253747500004,037f98cb-8c43-47d6-a60b-8b3ccf825717,LGEA Kurmin Zomo,Primary,Standard,Public,Formal,School,,,KD0602,NMIS,Daddu,19006,Jaba,KD,Kaduna,8.14253747500004,9.587416650000023,
POINT,10.271165370000062,8.644609451000065,03998e4e-c6e6-4a6f-85c3-6f961bb41563,LGEA Primary School Guma,Primary,Primary,Public,Formal,School,,,KD1707,NMIS,Lazuru Tuddai,19017,Lere,KD,Kaduna,8.644609451000065,10.271165370000062,
POINT,11.412219530000073,8.126254120000056,03bce765-4a71-4325-a33f-a9cb063f876e,LGEA Angwan Ango Mukkaddas Primary School,Primary,Standard,Public,Formal,School,,,KD0505,NMIS,Kuya,19005,Ikara,KD,Kaduna,8.126254120000056,11.412219530000073,
POINT,9.338761731000034,8.608236230000045,03bcf1f4-8407-4211-aa36-b612af882245,LGEA Kongon,Primary,Primary,Public,Formal,School,,,KD2004,NMIS,Bokana,19020,Sanga,KD,Kaduna,8.608236230000045,9.338761731000034,
POINT,9.873753191000048,7.970795631000044,03c796a5-5176-4007-97fb-df077019f990,LGEA Primary School Ugwan Pah Ii,Primary,Primary,Public,Formal,School,,,KD0807,NMIS,Gumel,19008,Kachia,KD,Kaduna,7.970795631000044,9.873753191000048,
POINT,10.519495000000063,8.635228333000043,03c79d19-a4cb-4b87-847b-64be0853db2a,Universal Basic Education Primary School Kakum Amawa,Primary,Primary,Public,Formal,School,,,KD1705,NMIS,Kayarda,19017,Lere,KD,Kaduna,8.635228333000043,10.519495000000063,
POINT,9.766170551000073,8.327950280000039,03cf5d0e-80c7-497a-80df-65f339abde55,Universal Basic Education Madauchi II,Primary,Standard,Public,Formal,School,,,KD2210,NMIS,Zonkwa,19022,Zangon Kataf,KD,Kaduna,8.327950280000039,9.766170551000073,
POINT,10.556527621000043,7.4428936400000225,03cfb70f-7d09-4b94-be42-fc830adfb80d,LEA Nursery and Primary School Ungwan Kanawa,Primary,Standard,Public,Formal,School,,,KD0903,NMIS,Hayin Banki,19009,Kaduna North,KD,Kaduna,7.4428936400000225,10.556527621000043,
POINT,10.838146810000069,8.104117513000062,03d389fd-893e-404f-9d5e-c51b5307a585,Universal Basic Education Marmara Rahama,Primary,Primary,Public,Formal,School,,,KD2108,NMIS,Rahama,19021,Soba,KD,Kaduna,8.104117513000062,10.838146810000069,
POINT,10.50849259100005,7.413877845000059,03d3d279-dc82-4f20-9875-7e5df2a6772c,LGEA Primary Schooll Fulani Road Tudun Wada Kaduna,Primary,Standard,Public,Formal,School,,,KD1010,NMIS,Tudun Wada South,19010,Kaduna South,KD,Kaduna,7.413877845000059,10.50849259100005,
POINT,10.633898330000022,6.93475333300006,03fbd0e0-33fd-4084-8dcf-93cac4e6ec18,First Baptist Nursery and Primary School,Primary,Standard,Public,Formal,School,,,KD0205,NMIS,Kunai,19002,Chikun,KD,Kaduna,6.93475333300006,10.633898330000022,
POINT,11.105077471000072,8.521101660000056,0407cd71-ad7a-4f99-8a1d-c2970385097c,Universal Basic Education Anguwan Kambu Primary School,Primary,Primary,Public,Formal,School,,,KD1504,NMIS,Haskiya,19015,Kubau,KD,Kaduna,8.521101660000056,11.105077471000072,
POINT,11.02151445100003,7.76040990000007,04115b5e-c179-43b8-a569-588746c365e3,Government Junior Secondary School Aba Zaria,Secondary,Junior,Public,Formal,School,,,KD2313,NMIS,Wuciciri,19023,Zaria,KD,Kaduna,7.76040990000007,11.02151445100003,
POINT,9.489344359000029,8.46325457100005,0414546a-b916-40d3-a77b-02a0829aa578,Nomadic Primary School,Primary,Standard,Public,Formal,School,,,KD0702,NMIS,Atuku,19007,Jema'A,KD,Kaduna,8.46325457100005,9.489344359000029,
POINT,10.345543031000034,7.422133684000073,041ec76d-6ba0-4ee0-9e66-25c4b38528bf,Universal Basic Education Primary School Ungwan Pah Kakau,Primary,Primary,Public,Formal,School,,,KD0203,NMIS,Kakau,19002,Chikun,KD,Kaduna,7.422133684000073,10.345543031000034,
POINT,10.525448571000027,7.573619810000025,04296f97-ecca-4f0b-9a23-f1b8507de6c3,Universal Basic Education Lokotuko,Primary,Primary,Public,Formal,School,,,KD0204,NMIS,Kujama,19002,Chikun,KD,Kaduna,7.573619810000025,10.525448571000027,
POINT,10.698950541000045,7.759243980000065,0436ff01-dc6d-48f0-b416-64ecfa439613,Hayingada Primary School,Primary,Primary,Public,Formal,School,,,KD0403,NMIS,Fanshanu,19004,Igabi,KD,Kaduna,7.759243980000065,10.698950541000045,
POINT,10.67071259100004,6.550233364000064,043c395d-8660-4154-b9a1-a4bbf2dd751f,Government Secondary Schools Birnin Gwari,Secondary,Senior,Public,Formal,School,,,KD0103,NMIS,Magajin Gari 1,19001,Birnin Gwari,KD,Kaduna,6.550233364000064,10.67071259100004,
POINT,9.225207901000033,8.371033870000076,04891eee-08f1-49c4-9d12-f18464dd4240,Universal Basic Education Gbonkok,Primary,Primary,Public,Formal,School,,,KD2002,NMIS,Arak,19020,Sanga,KD,Kaduna,8.371033870000076,9.225207901000033,
POINT,11.161746121000022,7.776360670000031,04942596-6941-408f-805d-5058674eb5f7,Unguwan Wakili Nomadic Primary School,Primary,Primary,Public,Formal,School,,,KD1911,NMIS,Zabi,19019,Sabon Gari,KD,Kaduna,7.776360670000031,11.161746121000022,
POINT,10.783463711000024,8.272915480000052,049f367e-5cd7-4e32-8cce-5b76c50247cb,LGEA Primary School,Primary,Primary,Public,Formal,School,,,KD1511,NMIS,Zuntu,19015,Kubau,KD,Kaduna,8.272915480000052,10.783463711000024,
POINT,11.035856971000044,7.720803640000042,04ac2d3a-da82-4cc4-bdf9-27fd5be70ef1,Gidan Kano Universal Basic Education,Primary,Standard,Public,Formal,School,,,KD2303,NMIS,Gyellesu,19023,Zaria,KD,Kaduna,7.720803640000042,11.035856971000044,
POINT,11.07616814100004,7.7351105600000665,04b03c18-ec0a-4549-b1f7-12f9a59c18e0,Universal Basic Education Unguwan Kaya,Primary,Standard,Public,Formal,School,,,KD2303,NMIS,Gyellesu,19023,Zaria,KD,Kaduna,7.7351105600000665,11.07616814100004,
POINT,9.650877715000036,7.875657678000039,04b1bba3-e99b-4400-9cf4-ea5421a8247a,Nomadic Rugan Ardo Primary School Unguwan Pah,Primary,Primary,Public,Formal,School,,,KD1101,NMIS,Aribi,19011,Kagarko,KD,Kaduna,7.875657678000039,9.650877715000036,
POINT,11.03664100100002,7.477574944000025,04e6ecc5-dd64-4817-8e5b-c74314552db4,Nomadic Murai,Primary,Primary,Public,Formal,School,,,KD0310,NMIS,Wazata,19003,Giwa,KD,Kaduna,7.477574944000025,11.03664100100002,
POINT,10.755388120000077,8.304552600000022,05032604-4692-4a52-8e39-cadb50a8b79c,Universal Basic Education Kagadama Zuntu Primary School,Primary,Primary,Public,Formal,School,,,KD1505,NMIS,Kareh,19015,Kubau,KD,Kaduna,8.304552600000022,10.755388120000077,
POINT,10.556364661000032,6.216427088000046,051756c0-c0a8-48fc-a380-5ee2685c8f14,LGEA Primary School,Primary,Primary,Public,Formal,School,,,KD0106,NMIS,Randagi,19001,Birnin Gwari,KD,Kaduna,6.216427088000046,10.556364661000032,
POINT,11.146067841000047,7.2038040700000465,051e9ece-2fea-4215-aa7a-b86f1c32173d,LGEA Primary School Jigo,Primary,Primary,Public,Formal,School,,,KD0305,NMIS,Idasu,19003,Giwa,KD,Kaduna,7.2038040700000465,11.146067841000047,
POINT,9.975264072000073,8.000058532000025,05249aeb-1880-46c1-aeb2-018f2cfb54c2,Army Children School Nasa,Primary,Standard,Public,Formal,School,,,KD0801,NMIS,Agunu,19008,Kachia,KD,Kaduna,8.000058532000025,9.975264072000073,
POINT,9.520554220000065,7.442794910000032,052707cb-9db5-4bc4-8073-b257183f0bdd,LEA Issah Pago,Primary,Standard,Public,Formal,School,,,KD1103,NMIS,Jere North,19011,Kagarko,KD,Kaduna,7.442794910000032,9.520554220000065,
POINT,9.807068333000075,8.618513333000067,053e6811-ec55-48b2-8395-1bad6a4cab3f,LEA Primary School Kizakoro,Primary,Primary,Public,Formal,School,,,KD1406,NMIS,Kamaru,19014,Kauru,KD,Kaduna,8.618513333000067,9.807068333000075,
POINT,9.402306676000023,7.320595980000064,05483b59-2f92-4472-9fa0-22a399fa7297,Universal Basic Education Prary School Gwaba,Primary,Primary,Public,Formal,School,,,KD1102,NMIS,Iddah,19011,Kagarko,KD,Kaduna,7.320595980000064,9.402306676000023,
POINT,9.85401749700003,7.6889652010000304,054a23cc-ac79-4188-89b9-08d8c2ca28c9,Universal Basic Education Gizago,Primary,Primary,Public,Formal,School,,,KD0802,NMIS,Ankwa,19008,Kachia,KD,Kaduna,7.6889652010000304,9.85401749700003,
POINT,10.074957451000046,8.173762930000066,054cd165-3f4e-45dd-bd56-f9d09044eea9,Government Junior Secondary School Ungwa Makama,Secondary,Junior,Public,Formal,School,,,KD2203,NMIS,Ikulu,19022,Zangon Kataf,KD,Kaduna,8.173762930000066,10.074957451000046,
POINT,9.692269564000071,8.165524006000055,055357f7-9ccd-4805-ab76-ac419eb533e3,LGEA Primary Sch Abet,Primary,Standard,Public,Formal,School,,,KD2201,NMIS,Gidan Jatau,19022,Zangon Kataf,KD,Kaduna,8.165524006000055,9.692269564000071,
POINT,10.576147240000068,7.506773200000055,05a6460c-a03d-447b-970f-73334e5ea2a1,Universal Basic Education Anguwan Tudu Primary School,Primary,Primary,Public,Formal,School,,,KD0408,NMIS,Rigachikun,19004,Igabi,KD,Kaduna,7.506773200000055,10.576147240000068,
POINT,9.708175064000045,7.952658534000022,05c4ae62-28ea-4a7d-a334-4e4a7b00a96d,Universal Basic Education Unguwan Waja,Primary,Primary,Public,Formal,School,,,KD0811,NMIS,Kwaturu,19008,Kachia,KD,Kaduna,7.952658534000022,9.708175064000045,
POINT,9.554516673000023,7.761186361000057,05cb32e9-ef9d-4296-8395-f5525fcb1a3a,Government Secondary School Kushe Makaranta,Secondary,Standard,Public,Formal,School,,,KD1110,NMIS,Kushe,19011,Kagarko,KD,Kaduna,7.761186361000057,9.554516673000023,
POINT,9.598268868000048,7.901111841000045,05e26b15-cf21-4e11-9a18-1e5e58c7ca44,Government Secondary School Kurumi Dangana,Secondary,Junior,Public,Formal,School,,,KD1101,NMIS,Aribi,19011,Kagarko,KD,Kaduna,7.901111841000045,9.598268868000048,
POINT,11.289573311000026,7.979754210000067,05f88673-9baa-4cfe-b23b-344fad81cafd,Universal Basic Education Anguwan Kunda,Primary,Standard,Public,Formal,School,,,KD1808,NMIS,Meyari,19018,Makarfi,KD,Kaduna,7.979754210000067,11.289573311000026,
POINT,9.22587302100004,8.455025000000035,05fe290b-3128-4c23-b38a-a587b9510c0f,LGEA Intergreted Quranic School Gwantu,Primary,Primary,Public,Formal,School,,,KD2005,NMIS,Gwantu,19020,Sanga,KD,Kaduna,8.455025000000035,9.22587302100004,
POINT,10.310291580000069,7.193560610000077,060c8a9a-eb15-4cba-8429-e26acaeac721,Universal Basic Education Unguwan Turai,Primary,Primary,Public,Formal,School,,,KD0202,NMIS,Gwagwada,19002,Chikun,KD,Kaduna,7.193560610000077,10.310291580000069,
POINT,11.221855891000075,7.536538670000027,060dae23-8609-4aa8-9b3b-42c874853fbf,Bilal Academy My Baby Nursery and Primary School Maraba Guga,Primary,Standard,Private,Formal,School,,,KD0309,NMIS,Shika,19003,Giwa,KD,Kaduna,7.536538670000027,11.221855891000075,
POINT,11.086507561000076,7.723301850000041,061e8af6-31cf-4e5e-887f-8db8e9b8e5bb,Haruna Danja Foundation,Primary,Standard,Private,Formal,School,,,KD2310,NMIS,Tudun Wada,19023,Zaria,KD,Kaduna,7.723301850000041,11.086507561000076,
POINT,10.438880250000068,7.454087340000058,062a240b-9fd9-413a-9c88-82535665cd56,Greatway International School,Secondary,Aggregate,Private,Formal,School,,,KD0211,NMIS,Sabon Tasha,19002,Chikun,KD,Kaduna,7.454087340000058,10.438880250000068,
POINT,9.419655205000026,7.34929025200006,06595cfc-a410-40e9-be7d-b0d71052dce5,Sanpat Royal Academy Nursery and Primary School,Primary,Standard,Private,Formal,School,,,KD1102,NMIS,Iddah,19011,Kagarko,KD,Kaduna,7.34929025200006,9.419655205000026,
POINT,9.357131801000037,8.636879280000073,06685dc7-6f5d-4374-a350-90737b14a678,LGEA Amantu,Primary,Primary,Public,Formal,School,,,KD2004,NMIS,Bokana,19020,Sanga,KD,Kaduna,8.636879280000073,9.357131801000037,
POINT,9.81869000100005,8.567950000000053,0688d5a9-5630-44ac-89dd-19748b426f0b,LGEA Primary School,Primary,Primary,Public,Formal,School,,,KD1406,NMIS,Kamaru,19014,Kauru,KD,Kaduna,8.567950000000053,9.81869000100005,
POINT,9.815329313000063,7.460328341000036,069db904-16f6-4f0a-803d-5d62a510ab06,Universal Basic Education Primary School Sabon Akilbu,Primary,Primary,Public,Formal,School,,,KD0805,NMIS,Dokwa,19008,Kachia,KD,Kaduna,7.460328341000036,9.815329313000063,
POINT,9.72525537000007,8.163464069000042,06ad933d-d317-4997-9417-2a51514d34e7,LGEA,Primary,Primary,Public,Formal,School,,,KD2204,NMIS,Kamantan,19022,Zangon Kataf,KD,Kaduna,8.163464069000042,9.72525537000007,
